Order_ID,Order_Date,Ship_Date,Ship Mode,Customer_ID,Product_ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2016-140928,2016-09-18,2016-09-22,Standard Class,NB-18655,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,383.438,4,0.45,-167.3184
CA-2016-145905,2016-09-18,2016-09-23,Standard Class,AM-10705,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,350.98,1,0,84.2352
CA-2016-145905,2016-09-18,2016-09-23,Standard Class,AM-10705,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,13.08,2,0,6.0168
CA-2016-145905,2016-09-18,2016-09-23,Standard Class,AM-10705,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,900.08,4,0,117.0104
CA-2016-157511,2016-09-18,2016-09-20,First Class,SV-20365,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,5.352,3,0.2,1.6056
CA-2016-157511,2016-09-18,2016-09-20,First Class,SV-20365,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",99.372,2,0.3,-7.098
CA-2016-157511,2016-09-18,2016-09-20,First Class,SV-20365,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",2.672,1,0.2,0.3674
CA-2016-120355,2016-09-18,2016-09-25,Standard Class,MM-17260,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,631.782,2,0.1,140.396
CA-2016-120355,2016-09-18,2016-09-25,Standard Class,MM-17260,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,60.72,3,0,26.1096
CA-2016-111409,2016-09-18,2016-09-22,Standard Class,PO-18850,OFF-LA-10002787,Office Supplies,Labels,Avery 480,3,1,0.2,1.05
CA-2016-133935,2016-09-18,2016-09-22,Standard Class,JW-15220,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098
CA-2016-133935,2016-09-18,2016-09-22,Standard Class,JW-15220,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,368.91,9,0,180.7659
CA-2016-133935,2016-09-18,2016-09-22,Standard Class,JW-15220,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",885.528,9,0.2,-99.6219
CA-2016-110086,2016-09-18,2016-09-22,Standard Class,BD-11320,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,239.984,2,0.2,23.9984
US-2016-156097,2016-09-19,2016-09-19,Same Day,EH-14125,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,701.372,2,0.3,-50.098
US-2016-156097,2016-09-19,2016-09-19,Same Day,EH-14125,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,2.308,2,0.8,-3.462
CA-2016-168354,2016-09-19,2016-09-21,First Class,RH-19510,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",1606.23,9,0,481.869
CA-2016-168354,2016-09-19,2016-09-21,First Class,RH-19510,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,3,0,7.668
CA-2016-168354,2016-09-19,2016-09-21,First Class,RH-19510,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,49.53,3,0,23.7744
CA-2016-168354,2016-09-19,2016-09-21,First Class,RH-19510,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4,0,244.2496
CA-2016-130267,2016-09-19,2016-09-23,Standard Class,SW-20245,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",159.88,7,0,73.5448
CA-2016-102932,2016-09-19,2016-09-23,Second Class,SD-20485,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,25.44,6,0,12.72
CA-2016-102932,2016-09-19,2016-09-23,Second Class,SD-20485,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3,0,8.0997
CA-2016-142370,2016-09-19,2016-09-23,Standard Class,TP-21130,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,5.04,2,0,0.1512
CA-2016-142370,2016-09-19,2016-09-23,Standard Class,TP-21130,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,249.95,5,0,107.4785
CA-2016-120250,2016-09-19,2016-09-22,First Class,AP-10720,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,25.632,3,0.2,3.8448
US-2016-114888,2016-09-19,2016-09-24,Second Class,CC-12430,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3,0.2,4.1832
US-2016-114888,2016-09-19,2016-09-24,Second Class,CC-12430,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,6.24,3,0,1.872
CA-2016-158610,2016-09-19,2016-09-22,First Class,CK-12595,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,69.52,2,0,17.38
CA-2016-168557,2016-09-19,2016-09-23,Standard Class,FH-14275,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,8.928,2,0.2,3.1248
CA-2016-100244,2016-09-20,2016-09-24,Standard Class,GM-14695,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,65.79,9,0,30.2634
CA-2016-100244,2016-09-20,2016-09-24,Standard Class,GM-14695,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,271.984,2,0.2,88.3948
CA-2016-100244,2016-09-20,2016-09-24,Standard Class,GM-14695,OFF-AR-10000940,Office Supplies,Art,Newell 343,11.76,4,0,3.1752
CA-2016-100244,2016-09-20,2016-09-24,Standard Class,GM-14695,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,77.52,2,0,37.9848
CA-2016-100244,2016-09-20,2016-09-24,Standard Class,GM-14695,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,48.64,2,0.2,15.808
CA-2016-134516,2016-09-20,2016-09-25,Standard Class,FM-14215,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.2,1.068
CA-2016-134516,2016-09-20,2016-09-25,Standard Class,FM-14215,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",98.392,1,0.2,-11.0691
CA-2016-145611,2016-09-20,2016-09-24,Standard Class,HA-14905,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,393.25,5,0,129.7725
CA-2016-126284,2016-09-20,2016-09-24,Standard Class,EN-13780,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,83.7,5,0,41.013
CA-2016-166772,2016-09-20,2016-09-24,Standard Class,HJ-14875,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,2,0,40.97
CA-2016-109743,2016-09-22,2016-09-29,Standard Class,SH-19975,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,40.776,3,0.2,4.5873
CA-2016-109743,2016-09-22,2016-09-29,Standard Class,SH-19975,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,63.936,8,0.2,5.5944
CA-2016-120257,2016-09-22,2016-09-28,Standard Class,PW-19240,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,3,0.2,0.8856
CA-2016-116232,2016-09-22,2016-09-26,Standard Class,AC-10450,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,7.506,9,0.7,-6.0048
CA-2016-116232,2016-09-22,2016-09-26,Standard Class,AC-10450,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",16.56,2,0.2,5.796
US-2016-155404,2016-09-22,2016-09-28,Standard Class,AS-10630,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,2,0,6.3744
CA-2016-151974,2016-09-22,2016-09-29,Standard Class,RD-19660,OFF-LA-10004484,Office Supplies,Labels,Avery 476,16.52,5,0.2,5.369
CA-2016-135965,2016-09-22,2016-09-25,First Class,SZ-20035,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",128.34,6,0,37.2186
CA-2016-158617,2016-09-22,2016-09-28,Standard Class,AC-10660,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,35.88,6,0,16.146
CA-2016-125724,2016-09-22,2016-09-27,Standard Class,SM-20950,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,68.432,7,0.2,8.554
CA-2016-119641,2016-09-22,2016-09-26,Standard Class,CS-12250,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,0,7.584
CA-2016-166653,2016-09-22,2016-09-24,Second Class,NP-18685,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",63.968,2,0.2,19.99
US-2016-157728,2016-09-22,2016-09-28,Standard Class,RC-19960,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",35.56,7,0,16.7132
US-2016-157728,2016-09-22,2016-09-28,Standard Class,RC-19960,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,97.98,2,0,27.4344
US-2016-129469,2016-09-23,2016-09-27,Standard Class,KL-16555,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",532.704,6,0.2,-26.6352
US-2016-129469,2016-09-23,2016-09-27,Standard Class,KL-16555,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",4.912,2,0.2,0.307
CA-2016-149979,2016-09-23,2016-09-28,Second Class,RA-19915,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,5,0,34.2925
CA-2016-149979,2016-09-23,2016-09-28,Second Class,RA-19915,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,368.97,3,0,81.1734
CA-2016-110730,2016-09-23,2016-09-26,Second Class,CM-11815,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,13.68,2,0,3.6936
CA-2016-106656,2016-09-23,2016-09-26,First Class,DV-13045,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,4.08,2,0,1.9176
CA-2016-106656,2016-09-23,2016-09-26,First Class,DV-13045,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,3,0,8.694
CA-2016-101742,2016-09-23,2016-09-28,Second Class,CR-12580,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,10.528,7,0.2,3.6848
CA-2016-124016,2016-09-23,2016-09-26,Second Class,JS-15940,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,11.952,3,0.2,4.0338
CA-2016-124016,2016-09-23,2016-09-26,Second Class,JS-15940,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",28,4,0.2,7.7
CA-2016-124016,2016-09-23,2016-09-26,Second Class,JS-15940,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,12.201,7,0.7,-9.7608
CA-2016-159009,2016-09-23,2016-09-27,Standard Class,DP-13105,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,4,0.2,4.4604
CA-2016-159009,2016-09-23,2016-09-27,Standard Class,DP-13105,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3,0.2,-20.7846
US-2016-134488,2016-09-24,2016-10-01,Standard Class,PK-19075,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,155.372,2,0.3,-13.3176
CA-2016-155187,2016-09-24,2016-09-26,Second Class,LA-16780,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96,2,0,2.9372
CA-2016-155187,2016-09-24,2016-09-26,Second Class,LA-16780,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",41.7,5,0,20.85
US-2016-147340,2016-09-24,2016-09-24,Same Day,EB-13750,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,5,0,23.384
CA-2016-108875,2016-09-24,2016-10-01,Standard Class,CL-12700,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,21.44,2,0.2,7.504
CA-2016-108875,2016-09-24,2016-10-01,Standard Class,CL-12700,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,511.056,9,0.2,-95.823
CA-2016-141551,2016-09-24,2016-09-30,Standard Class,BP-11230,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,6.38,1,0,2.9348
CA-2016-141551,2016-09-24,2016-09-30,Standard Class,BP-11230,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,6.48,1,0,3.1104
CA-2016-154235,2016-09-24,2016-09-28,Standard Class,RD-19900,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0,21.7515
CA-2016-132479,2016-09-24,2016-09-26,First Class,MK-17905,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,442.372,7,0.8,-729.9138
CA-2016-100944,2016-09-24,2016-09-28,Standard Class,EH-13765,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",304.9,5,0,143.303
CA-2016-100944,2016-09-24,2016-09-28,Standard Class,EH-13765,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,563.24,5,0.2,56.324
US-2016-122245,2016-09-25,2016-09-30,Standard Class,AB-10105,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.165,3,0.5,-204.4458
CA-2016-123722,2016-09-25,2016-10-01,Standard Class,NH-18610,OFF-LA-10001569,Office Supplies,Labels,Avery 499,15.936,4,0.2,5.1792
CA-2016-140417,2016-09-25,2016-09-29,Standard Class,KE-16420,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",60.048,9,0.2,22.518
CA-2016-140417,2016-09-25,2016-09-29,Standard Class,KE-16420,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,5.022,1,0.7,-3.5154
CA-2016-101385,2016-09-25,2016-10-01,Standard Class,JW-16075,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,16.56,4,0,6.9552
US-2016-124163,2016-09-25,2016-09-30,Standard Class,SC-20695,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,499.95,5,0,174.9825
US-2016-124163,2016-09-25,2016-09-30,Standard Class,SC-20695,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,3.04,1,0,1.0336
US-2016-124163,2016-09-25,2016-09-30,Standard Class,SC-20695,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",201.96,2,0,50.49
US-2016-124163,2016-09-25,2016-09-30,Standard Class,SC-20695,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,68.64,11,0,17.16
CA-2016-113978,2016-09-25,2016-09-29,Standard Class,TS-21505,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,286.256,1,0.2,17.891
CA-2016-113978,2016-09-25,2016-09-29,Standard Class,TS-21505,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,24.224,2,0.2,-4.8448
CA-2016-113978,2016-09-25,2016-09-29,Standard Class,TS-21505,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536,3,0.2,-82.884
CA-2016-148747,2016-09-25,2016-09-27,First Class,AS-10045,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",477.666,2,0.15,84.294
US-2016-125402,2016-09-25,2016-10-01,Standard Class,DL-12865,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",10.9,5,0,5.123
US-2016-125402,2016-09-25,2016-10-01,Standard Class,DL-12865,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6,2,0,14.8
US-2016-125402,2016-09-25,2016-10-01,Standard Class,DL-12865,OFF-LA-10001771,Office Supplies,Labels,Avery 513,4.98,1,0,2.2908
US-2016-125402,2016-09-25,2016-10-01,Standard Class,DL-12865,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,479.976,3,0.2,161.9919
US-2016-125402,2016-09-25,2016-10-01,Standard Class,DL-12865,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",44.736,8,0.2,4.4736
US-2016-125402,2016-09-25,2016-10-01,Standard Class,DL-12865,OFF-AR-10002255,Office Supplies,Art,Newell 346,5.76,2,0,1.6704
US-2016-125402,2016-09-25,2016-10-01,Standard Class,DL-12865,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",483.136,4,0.2,60.392
US-2016-157945,2016-09-26,2016-10-01,Standard Class,NF-18385,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558,3,0.3,-96.1146
US-2016-157945,2016-09-26,2016-10-01,Standard Class,NF-18385,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,8.928,2,0.2,3.348
US-2016-146794,2016-09-26,2016-10-01,Standard Class,SH-19975,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,424.9575,5,0.15,19.998
CA-2016-169957,2016-09-26,2016-09-30,Standard Class,SN-20710,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,236.88,6,0,66.3264
CA-2016-169957,2016-09-26,2016-09-30,Standard Class,SN-20710,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),29.9,5,0,14.651
CA-2016-169957,2016-09-26,2016-09-30,Standard Class,SN-20710,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100,4,0,21
CA-2016-157714,2016-09-26,2016-10-01,Second Class,CS-12175,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99,1,0,4.4955
CA-2016-145898,2016-09-26,2016-09-26,Same Day,CM-12445,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0,13.8915
CA-2016-145898,2016-09-26,2016-09-26,Same Day,CM-12445,OFF-LA-10000262,Office Supplies,Labels,Avery 494,7.83,3,0,3.6018
CA-2016-145898,2016-09-26,2016-09-26,Same Day,CM-12445,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0,13.452
CA-2016-145898,2016-09-26,2016-09-26,Same Day,CM-12445,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),29.9,5,0,13.455
CA-2016-165820,2016-09-26,2016-09-30,Standard Class,DW-13585,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,12.96,2,0,6.2208
US-2016-109260,2016-09-26,2016-10-01,Standard Class,TN-21040,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,3,0.2,-75.5958
US-2016-149790,2016-09-26,2016-10-01,Standard Class,SC-20380,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,15.624,2,0.8,-24.9984
CA-2016-143406,2016-09-26,2016-09-30,Standard Class,LR-17035,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,93.032,2,0.8,-251.1864
CA-2016-143406,2016-09-26,2016-09-30,Standard Class,LR-17035,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,454.965,5,0.3,-136.4895
CA-2016-132017,2016-09-26,2016-09-27,First Class,MH-17620,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,6.816,2,0.8,-11.5872
US-2016-110170,2016-09-27,2016-10-03,Standard Class,HM-14860,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648,7,0.32,-225.0976
CA-2016-163202,2016-09-27,2016-10-02,Standard Class,BM-11650,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,2.907,3,0.7,-2.0349
CA-2016-140249,2016-09-27,2016-10-03,Standard Class,SW-20455,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,1001.584,2,0.2,125.198
CA-2016-123176,2016-09-27,2016-09-29,Second Class,JG-15160,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,17.94,3,0,8.7906
CA-2016-123176,2016-09-27,2016-09-29,Second Class,JG-15160,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,3,0,4.5837
US-2016-134656,2016-09-28,2016-10-01,First Class,MM-18280,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,99.136,4,0.2,30.98
CA-2016-134362,2016-09-29,2016-10-02,First Class,LS-16945,OFF-LA-10004853,Office Supplies,Labels,Avery 483,15.936,4,0.2,5.1792
CA-2016-161781,2016-09-29,2016-09-30,First Class,CC-12100,OFF-AR-10000255,Office Supplies,Art,Newell 328,40.88,7,0,10.6288
US-2016-101497,2016-09-29,2016-10-01,Second Class,PS-18760,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,18.97,1,0,9.1056
CA-2016-108616,2016-09-29,2016-10-03,Standard Class,JK-15730,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,209.97,3,0,71.3898
CA-2016-108616,2016-09-29,2016-10-03,Standard Class,JK-15730,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,62.94,3,0,30.2112
CA-2016-108616,2016-09-29,2016-10-03,Standard Class,JK-15730,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",25.92,9,0,7.776
CA-2016-138037,2016-09-29,2016-10-03,Standard Class,AR-10540,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27.24,5,0.2,9.534
CA-2016-106621,2016-09-29,2016-10-01,Second Class,DM-12955,OFF-AR-10002375,Office Supplies,Art,Newell 351,10.496,4,0.2,1.1808
CA-2016-108056,2016-09-29,2016-10-03,Standard Class,ES-14080,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18
CA-2016-125794,2016-09-29,2016-10-03,Standard Class,ML-17410,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,0,15.2208
CA-2016-108644,2016-09-30,2016-10-03,First Class,SJ-20215,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.964,2,0.8,-3.2406
CA-2016-106243,2016-09-30,2016-10-04,Standard Class,GM-14680,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",523.92,5,0.2,-26.196
CA-2016-157686,2016-10-01,2016-10-02,First Class,BD-11620,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194.848,4,0.2,12.178
CA-2016-155992,2016-10-01,2016-10-02,First Class,CC-12220,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,69.9,2,0,18.873
CA-2016-155992,2016-10-01,2016-10-02,First Class,CC-12220,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,41.85,5,0,10.881
CA-2016-139157,2016-10-01,2016-10-05,Standard Class,GM-14680,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",330.588,1,0.4,-115.7058
CA-2016-111794,2016-10-01,2016-10-01,Same Day,HG-15025,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,79.512,3,0.2,20.8719
CA-2016-111794,2016-10-01,2016-10-01,Same Day,HG-15025,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,28.352,1,0.2,9.5688
CA-2016-116918,2016-10-01,2016-10-06,Second Class,JK-15205,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,5.388,4,0.7,-4.49
CA-2016-116918,2016-10-01,2016-10-06,Second Class,JK-15205,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,30.976,8,0.2,5.0336
CA-2016-134376,2016-10-02,2016-10-06,Standard Class,TT-21265,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0,16.5888
CA-2016-118969,2016-10-02,2016-10-03,First Class,LP-17095,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",54.792,6,0.7,-40.1808
CA-2016-118689,2016-10-02,2016-10-09,Standard Class,TC-20980,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48,2,0,4.872
CA-2016-118689,2016-10-02,2016-10-09,Standard Class,TC-20980,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,17499.95,5,0,8399.976
CA-2016-118689,2016-10-02,2016-10-09,Standard Class,TC-20980,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.98,2,0,331.191
CA-2016-118689,2016-10-02,2016-10-09,Standard Class,TC-20980,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",34.37,7,0,16.8413
CA-2016-118689,2016-10-02,2016-10-09,Standard Class,TC-20980,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,33.96,2,0,9.5088
CA-2016-140634,2016-10-03,2016-10-06,Second Class,HL-15040,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,15.648,2,0.2,5.0856
CA-2016-144939,2016-10-03,2016-10-08,Standard Class,EB-13870,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,599.292,6,0.1,93.2232
CA-2016-103919,2016-10-03,2016-10-07,Standard Class,TP-21565,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",38.08,5,0.6,-29.512
CA-2016-101672,2016-10-03,2016-10-07,Standard Class,DB-12910,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16,2,0,2.9568
